sender_domain,sender_has_numbers,sender_domain_length,receiver_domain,domain_mismatch,subject_length,subject_num_exclamations,subject_num_caps,subject_has_spam_words,body_length,body_num_links,body_num_exclamations,body_has_spam_words,email_hour,email_day_of_week,label
g-tec.de,1,8,gvc.ceas-challenge.cc,1,20,0,5,0,3898,24,0,1,21.0,2.0,1
parducci.com,0,12,gvc.ceas-challenge.cc,1,49,0,1,0,67,0,3,0,23.0,2.0,1
pervalidus.net,0,14,gvc.ceas-challenge.cc,1,29,0,1,0,65,1,0,0,20.0,2.0,1
gmail.com,0,9,gmx.net,1,33,0,4,0,879,0,0,0,21.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,26,0,1,0,86,1,0,0,3.0,3.0,1
embarqmail.com,0,14,netcore.co.in,1,33,0,2,0,1312,0,1,0,19.0,2.0,0
metalmag.com.br,1,15,gvc.ceas-challenge.cc,1,20,0,5,0,3898,24,0,1,9.0,3.0,1
gmail.com,0,9,gmail.com,0,24,0,2,0,2545,0,0,1,2.0,3.0,0
rezic.de,0,8,ccl4.org,1,45,0,8,0,1577,1,0,0,3.0,3.0,0
morganstanley.com,0,17,postfix.org,1,36,0,10,0,1176,1,0,1,20.0,2.0,0
badtzmail.com,0,13,gvc.ceas-challenge.cc,1,33,0,8,0,1850,1,1,1,21.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,34,0,1,0,102,1,0,0,20.0,2.0,1
cs.byu.edu,0,10,python.org,1,24,0,2,0,1744,2,0,1,19.0,2.0,0
gmail.com,1,9,canterbury.ac.nz,1,24,0,2,0,696,2,0,1,21.0,2.0,0
yahoo.com,1,9,yahoogroups.com,1,64,0,2,0,837,0,0,0,0.0,3.0,0
hashkedim.com,0,13,opensuse.org,1,27,0,2,0,1354,1,0,1,3.0,3.0,0
adamstowninn.com,0,16,gvc.ceas-challenge.cc,1,3,0,1,0,129,1,0,1,9.0,3.0,1
place.org,0,9,xent.com,1,94,0,6,0,1904,0,0,0,20.0,2.0,0
gmail.com,0,9,yahoogroups.com,1,19,0,1,0,312,2,0,0,2.0,3.0,0
mailbox.tu-berlin.de,1,20,perl.org,1,45,0,7,0,462,0,1,1,3.0,3.0,0
lucidpixels.com,0,15,postfix.org,1,57,0,4,0,11664,0,0,1,20.0,2.0,0
in.tu-clausthal.de,0,18,in.tu-clausthal.de,0,66,0,13,0,3472,6,0,0,19.0,2.0,0
cwmtl.com,0,9,gvc.ceas-challenge.cc,1,48,0,1,1,261,0,6,1,22.0,2.0,1
parc.com,0,8,gmail.com,1,54,0,2,0,1291,3,1,0,18.0,2.0,0
opensuse.org,0,12,opensuse.org,0,41,0,4,0,469,3,0,0,20.0,2.0,0
soldbybarnes.com,1,16,gvc.ceas-challenge.cc,1,3,0,1,0,81,1,0,1,9.0,3.0,1
sanipexdubai.com,0,16,gvc.ceas-challenge.cc,1,52,0,3,0,76,0,1,0,23.0,2.0,1
parc.com,0,8,gmail.com,1,67,0,4,0,1286,3,1,0,18.0,2.0,0
yournetplus.com,0,15,postfix.org,1,36,0,10,0,2306,0,0,0,1.0,3.0,0
voidspace.org.uk,0,16,parc.com,1,67,0,4,0,1884,6,1,0,1.0,3.0,0
gmail.com,0,9,pobox.com,1,54,0,2,0,1364,4,0,0,18.0,2.0,0
kensingtonwoodshs.com,1,21,gvc.ceas-challenge.cc,1,3,0,1,0,83,1,0,1,9.0,3.0,1
infotech.monash.edu.au,0,22,engr.orst.edu,1,52,0,8,0,562,1,0,1,12.0,3.0,0
netzprint.ch,0,12,gvc.ceas-challenge.cc,1,27,1,1,0,279,1,2,0,9.0,3.0,1
aborg.com,0,9,gvc.ceas-challenge.cc,1,32,0,0,0,319,0,0,0,0.0,3.0,1
nedap.es,0,8,gvc.ceas-challenge.cc,1,21,0,1,0,321,0,0,0,0.0,3.0,1
gmail.com,0,9,pobox.com,1,67,0,4,0,1359,4,0,0,18.0,2.0,0
churchmicros.co.uk,0,18,gvc.ceas-challenge.cc,1,11,0,1,0,237,0,1,1,21.0,1.0,1
haliborange.com,0,15,gvc.ceas-challenge.cc,1,3,0,1,0,154,1,0,1,22.0,2.0,1
alpos.pl,0,8,gvc.ceas-challenge.cc,1,42,0,1,0,115,1,0,0,18.0,2.0,1
havurah-software.org,0,20,,1,25,0,8,0,923,1,0,1,21.0,2.0,0
opensuse.org,0,12,opensuse.org,0,32,0,3,0,647,5,0,0,20.0,2.0,0
divmod.com,0,10,python.org,1,67,0,4,0,1724,4,0,0,20.0,2.0,0
associatedparishes.org,0,22,gvc.ceas-challenge.cc,1,48,0,3,0,174,1,0,0,21.0,2.0,1
roughlydrafted.com,0,18,gvc.ceas-challenge.cc,1,39,0,5,0,267,1,1,0,20.0,2.0,1
sparqnet.net,1,12,gvc.ceas-challenge.cc,1,19,0,3,0,99,0,2,0,0.0,3.0,1
gmx.net,0,7,python.org,1,24,0,2,0,1104,2,0,0,2.0,3.0,0
sl8.net,1,7,gvc.ceas-challenge.cc,1,3,0,1,0,357,1,0,1,9.0,3.0,1
gmail.com,0,9,havurah-software.org,1,25,0,8,0,418,0,0,1,20.0,2.0,0
hashkedim.com,0,13,opensuse.org,1,38,2,3,0,887,0,0,0,3.0,3.0,0
cs.albany.edu,0,13,,1,81,0,14,0,986,2,0,0,19.0,2.0,0
gmail.com,1,9,python.org,1,67,0,4,0,840,2,0,0,21.0,2.0,0
havurah-software.org,0,20,perl.org,1,63,0,10,0,80,0,0,0,21.0,2.0,0
cjrarchives.org,0,15,gvc.ceas-challenge.cc,1,39,0,5,0,545,1,0,0,22.0,2.0,1
gmail.com,0,9,python.org,1,57,0,4,0,1068,5,3,0,20.0,2.0,0
stateline.org,0,13,gvc.ceas-challenge.cc,1,57,0,3,0,255,1,1,0,20.0,3.0,1
porcupine.org,0,13,postfix.org,1,61,0,5,0,883,0,0,1,20.0,2.0,0
cm1.hinet.net,1,13,gvc.ceas-challenge.cc,1,22,0,0,0,1409,12,0,0,3.0,1.0,1
cn.ibm.com,0,10,pobox.com,1,52,0,10,0,2106,0,0,0,9.0,3.0,0
lifeway.ac.nz,0,13,gvc.ceas-challenge.cc,1,35,0,5,0,599,0,0,0,14.0,3.0,0
ragingrivers.com,0,16,gvc.ceas-challenge.cc,1,63,0,8,1,251,1,2,0,20.0,2.0,1
borisgrafic.com,0,15,gvc.ceas-challenge.cc,1,34,0,1,0,218,0,1,0,20.0,2.0,1
shopbottools.com,0,16,gvc.ceas-challenge.cc,1,46,0,1,0,56,0,3,0,0.0,3.0,1
ntm.org,0,7,opensuse.org,1,51,0,5,0,1452,2,0,0,9.0,3.0,0
ballardtech.com,0,15,python.org,1,74,0,5,0,1015,1,0,1,1.0,3.0,0
gmail.com,0,9,gmail.com,0,67,0,4,0,381,2,0,0,2.0,3.0,0
ericdigests.org,0,15,gvc.ceas-challenge.cc,1,16,0,3,0,209,1,1,0,20.0,3.0,1
weshows.com,0,11,gvc.ceas-challenge.cc,1,79,0,2,0,90,0,0,0,20.0,2.0,1
sqm.cl,0,6,gvc.ceas-challenge.cc,1,22,0,3,0,142,1,0,1,4.0,3.0,1
sysin.com,0,9,gvc.ceas-challenge.cc,1,16,0,3,0,143,1,0,1,20.0,2.0,1
jiaqi-sh.com,1,12,gvc.ceas-challenge.cc,1,3,0,1,0,112,1,0,1,9.0,3.0,1
lucidpixels.com,0,15,postfix.org,1,1,0,0,0,2468,0,0,1,20.0,2.0,0
mette.com,0,9,gvc.ceas-challenge.cc,1,44,0,1,0,76,1,0,0,18.0,2.0,1
gmail.com,0,9,gmx.net,1,38,0,4,0,1628,2,3,0,20.0,2.0,0
gmail.com,0,9,pobox.com,1,52,0,10,0,2731,0,0,0,9.0,3.0,0
dna.nl,1,6,gvc.ceas-challenge.cc,1,20,0,5,0,3898,24,0,1,21.0,2.0,1
python.org,0,10,gmail.com,1,38,0,4,0,1351,2,2,0,18.0,2.0,0
issues.apache.org,0,17,spamassassin.apache.org,1,43,0,26,0,755,1,0,0,17.0,2.0,0
sunlightdata.com,0,16,gvc.ceas-challenge.cc,1,18,0,3,0,143,1,0,1,17.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,89,1,0,0,4.0,3.0,1
chemistry.uoc.gr,0,16,gvc.ceas-challenge.cc,1,20,0,1,0,231,0,1,0,4.0,3.0,1
slashdot.org,0,12,gvc.ceas-challenge.cc,1,33,0,2,0,32326,84,1,1,1.0,3.0,0
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,94,1,0,0,6.0,3.0,1
bluesuite.com,0,13,gvc.ceas-challenge.cc,1,18,0,3,0,141,1,0,1,3.0,3.0,1
livepdh.com,0,11,gvc.ceas-challenge.cc,1,60,0,1,0,60,1,0,1,19.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,35,0,1,0,95,1,0,0,21.0,2.0,1
askallied.com,0,13,gvc.ceas-challenge.cc,1,34,0,4,0,336,1,0,0,8.0,3.0,1
ballardtech.com,0,15,python.org,1,74,0,5,0,451,1,0,1,1.0,3.0,0
liffland.com,0,12,spamassassin.apache.org,1,30,0,1,0,686,1,0,0,17.0,2.0,0
skippinet.com.au,0,16,,1,74,0,5,0,1319,1,0,1,12.0,3.0,0
195.132.aleppram.net,1,20,gvc.ceas-challenge.cc,1,43,0,1,0,63,0,0,0,11.0,3.0,1
openleft.com,0,12,gvc.ceas-challenge.cc,1,56,0,3,0,181,1,0,0,3.0,3.0,1
swana.org,0,9,gvc.ceas-challenge.cc,1,17,0,3,0,143,1,0,1,20.0,2.0,1
nichebot.com,0,12,gvc.ceas-challenge.cc,1,29,0,1,1,144,1,0,0,20.0,2.0,1
ai-wuerzburg.de,0,15,engr.orst.edu,1,26,0,12,0,3275,0,0,0,2.0,3.0,0
thejarrettagency.com,0,20,gvc.ceas-challenge.cc,1,21,0,3,0,84,0,1,0,0.0,3.0,1
newsbusters.org,0,15,gvc.ceas-challenge.cc,1,27,0,3,1,306,1,1,0,22.0,2.0,1
qsl.net,1,7,,1,54,0,4,0,2095,0,0,0,20.0,2.0,0
ballardtech.com,0,15,python.org,1,74,0,5,0,595,1,0,1,1.0,3.0,0
liffland.com,0,12,spamassassin.apache.org,1,30,0,1,0,778,1,0,0,17.0,2.0,0
qsl.net,1,7,,1,33,0,7,0,273,0,0,1,20.0,2.0,0
micai.org,1,9,cic.ipn.mx,1,71,0,24,0,1140,0,0,0,3.0,2.0,0
cn.ibm.com,0,10,perl.org,1,52,0,8,0,1300,0,0,0,9.0,3.0,0
spc.ro,0,6,gvc.ceas-challenge.cc,1,20,0,3,0,145,1,0,1,20.0,2.0,1
phoenixlogin.com,1,16,gvc.ceas-challenge.cc,1,18,0,3,0,186,1,0,0,22.0,2.0,1
issues.apache.org,0,17,spamassassin.apache.org,1,51,0,1,0,333,1,0,0,17.0,2.0,0
cn.ibm.com,0,10,perl.org,1,38,0,6,0,106,0,0,0,9.0,3.0,0
cn.ibm.com,0,10,perl.org,1,45,0,8,0,1911,0,0,0,9.0,3.0,0
gmail.com,0,9,,1,33,0,3,0,5681,12,3,1,22.0,2.0,0
textileinfo.com,0,15,gvc.ceas-challenge.cc,1,17,0,3,0,142,1,0,1,6.0,3.0,1
perfectreign.com,0,16,opensuse.org,1,56,0,3,0,455,0,0,0,18.0,2.0,0
wiktionary.org,0,14,gvc.ceas-challenge.cc,1,48,0,3,0,171,1,0,0,12.0,3.0,1
bittergooselodge.com,0,20,gvc.ceas-challenge.cc,1,18,0,3,0,245,1,0,1,21.0,2.0,1
techcrunch.com,0,14,gvc.ceas-challenge.cc,1,33,1,4,0,200,1,1,0,5.0,3.0,1
sparqnet.net,0,12,gvc.ceas-challenge.cc,1,22,0,3,0,100,0,1,0,0.0,3.0,1
cn.ibm.com,0,10,perl.org,1,45,0,8,0,1368,0,14,1,10.0,3.0,0
gmail.com,0,9,opensuse.org,1,31,0,1,0,202,2,0,0,3.0,3.0,0
ics.mq.edu.au,0,13,eecs.oregonstate.edu,1,69,0,14,0,4053,3,0,0,13.0,3.0,0
cc.gatech.edu,0,13,eecs.oregonstate.edu,1,38,0,9,0,4202,3,1,1,21.0,2.0,0
ustc.edu.cn,0,11,engr.orst.edu,1,77,0,13,0,5486,2,0,1,10.0,3.0,0
systemtipping.com,0,17,gvc.ceas-challenge.cc,1,20,0,3,0,144,1,0,1,5.0,3.0,1
facetcompany.com,1,16,gvc.ceas-challenge.cc,1,31,0,4,0,169,1,0,0,20.0,2.0,1
motherjones.com,0,15,gvc.ceas-challenge.cc,1,64,1,9,0,131,1,1,1,5.0,3.0,1
waynesusedparts.com,1,19,gvc.ceas-challenge.cc,1,3,0,1,0,89,1,0,1,11.0,3.0,1
dke.univie.ac.at,0,16,eecs.oregonstate.edu,1,59,0,10,0,8369,1,0,1,3.0,3.0,0
lists.techtarget.com,0,20,gvc.ceas-challenge.cc,1,63,0,7,0,2537,4,0,1,2.0,3.0,0
cn.ibm.com,0,10,perl.org,1,80,0,11,0,978,0,0,0,10.0,3.0,0
fastmark.com,1,12,gvc.ceas-challenge.cc,1,31,0,7,0,163,1,0,0,21.0,2.0,1
chicagomissioncenter.org,0,24,gvc.ceas-challenge.cc,1,18,0,1,0,220,0,1,0,22.0,2.0,1
jsonline.com,0,12,gvc.ceas-challenge.cc,1,35,0,3,0,238,1,0,0,10.0,2.0,1
canterbury.ac.nz,0,16,python.org,1,47,0,5,0,616,2,2,0,13.0,3.0,0
canterbury.ac.nz,0,16,python.org,1,33,0,4,0,528,2,0,0,13.0,3.0,0
verizon.net,0,11,gmail.com,1,41,0,1,0,602,0,0,0,21.0,2.0,0
skippinet.com.au,0,16,,1,74,0,5,0,1155,1,0,1,12.0,3.0,0
idsia.ch,0,8,eecs.oregonstate.edu,1,55,0,9,0,1858,1,1,0,3.0,3.0,0
cn.ibm.com,0,10,perl.org,1,44,0,8,0,3881,0,0,0,10.0,3.0,0
cn.ibm.com,0,10,perl.org,1,45,0,8,0,611,0,0,0,10.0,3.0,0
multiinsumos.com,1,16,gvc.ceas-challenge.cc,1,20,0,5,0,3897,24,0,1,23.0,1.0,1
ballardtech.com,0,15,python.org,1,74,0,5,0,433,1,0,1,2.0,3.0,0
audiomax.com,0,12,gvc.ceas-challenge.cc,1,17,0,1,0,212,0,1,0,20.0,2.0,1
cn.ibm.com,0,10,perl.org,1,48,0,8,0,5144,0,1,0,10.0,3.0,0
gvc.ceas-challenge.cc,0,21,,1,17,0,4,0,1522,0,1,1,15.0,3.0,0
rudersport.de,0,13,spamassassin.apache.org,1,34,0,2,0,1588,0,1,0,3.0,3.0,0
rudersport.de,0,13,spamassassin.apache.org,1,34,0,2,0,4636,1,3,1,3.0,3.0,0
trueblade.com,0,13,canterbury.ac.nz,1,47,0,5,0,1181,2,2,1,22.0,2.0,0
dpcllc.com,1,10,gvc.ceas-challenge.cc,1,3,0,1,0,109,1,0,1,10.0,3.0,1
diarisabadell.es,0,16,gvc.ceas-challenge.cc,1,18,3,2,0,52,0,1,0,0.0,3.0,1
gmail.com,0,9,gmail.com,0,49,0,8,0,860,2,0,1,4.0,3.0,0
verizon.net,0,11,yahoo.co.in,1,46,0,6,0,1064,2,0,0,21.0,2.0,0
gmail.com,0,9,gmail.com,0,49,0,8,0,6815,9,4,1,4.0,3.0,0
optonline.net,0,13,opensuse.org,1,61,0,6,0,1648,0,0,0,21.0,2.0,0
chacity.org,0,11,gvc.ceas-challenge.cc,1,26,0,3,0,95,0,1,0,0.0,3.0,1
innovativepkginc.com,0,20,gvc.ceas-challenge.cc,1,25,0,5,0,171,1,0,0,21.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,34,0,2,0,148,2,0,0,3.0,3.0,1
ddsales.org,0,11,gvc.ceas-challenge.cc,1,29,0,1,0,221,0,0,0,22.0,2.0,1
mci2000.com,1,11,gvc.ceas-challenge.cc,1,29,0,3,0,88,0,1,0,0.0,3.0,1
gmail.com,0,9,gmx.net,1,33,0,4,0,553,0,0,0,22.0,2.0,0
aruom.com,0,9,gvc.ceas-challenge.cc,1,37,0,2,0,373,1,1,0,22.0,2.0,1
optonline.net,0,13,opensuse.org,1,61,0,6,0,2735,1,0,0,21.0,2.0,0
cpan.org,0,8,gmail.com,1,25,0,8,0,556,2,2,0,16.0,2.0,0
gmail.com,0,9,opensuse.org,1,27,0,1,0,788,3,0,1,21.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,21,0,1,0,105,1,0,0,3.0,3.0,1
painstandards.com,1,17,gvc.ceas-challenge.cc,1,25,0,5,0,170,1,0,0,21.0,2.0,1
hashkedim.com,0,13,opensuse.org,1,51,0,5,0,1715,2,0,0,4.0,3.0,0
gellyfish.com,0,13,cn.ibm.com,1,49,0,9,0,2180,0,0,0,3.0,3.0,0
texasbnk.com,0,12,gvc.ceas-challenge.cc,1,34,0,4,0,307,1,0,0,21.0,2.0,1
sonic.net,0,9,opensuse.org,1,61,0,6,0,1410,0,0,0,18.0,2.0,0
cs.unm.edu,0,10,engr.orst.edu,1,99,0,17,0,5295,3,0,0,2.0,2.0,0
planit.com,0,10,perl.org,1,63,0,15,0,2792,0,0,1,22.0,2.0,0
trueblade.com,0,13,python.org,1,47,0,5,0,1379,2,2,1,22.0,2.0,0
vvs.de,0,6,gvc.ceas-challenge.cc,1,81,0,2,0,89,0,0,0,5.0,3.0,1
vodafone.com,0,12,gvc.ceas-challenge.cc,1,41,0,1,0,86,1,0,0,11.0,3.0,1
gmail.com,0,9,gmail.com,0,47,0,5,0,1157,2,1,1,19.0,2.0,0
rudersport.de,0,13,spamassassin.apache.org,1,48,0,3,0,579,0,2,0,3.0,3.0,0
telefonica.net,0,14,opensuse.org,1,56,0,3,0,1230,0,2,0,3.0,3.0,0
gmail.com,0,9,parc.com,1,67,0,4,0,2250,4,1,0,19.0,2.0,0
charter.net,1,11,opensuse.org,1,31,0,1,0,2778,13,0,0,20.0,2.0,0
gmail.com,0,9,perl.org,1,20,0,8,0,884,4,0,0,10.0,3.0,0
bomachi.com,0,11,gvc.ceas-challenge.cc,1,19,0,3,0,127,1,0,0,5.0,3.0,1
baseballcardco.com,0,18,gvc.ceas-challenge.cc,1,26,0,1,0,220,0,1,0,23.0,2.0,1
gmail.com,0,9,qsl.net,1,37,0,8,0,340,0,0,1,4.0,3.0,0
fcrao1.astro.umass.edu,1,22,gvc.ceas-challenge.cc,1,33,0,4,0,352,1,0,0,3.0,3.0,1
odumsales.com,1,13,gvc.ceas-challenge.cc,1,25,0,2,0,74,1,0,0,21.0,2.0,1
aa4df.com,1,9,gvc.ceas-challenge.cc,1,35,0,1,0,315,0,0,0,0.0,3.0,1
porcupine.org,0,13,postfix.org,1,34,0,1,0,1803,1,0,0,21.0,2.0,0
cs.uga.edu,0,10,,1,93,0,23,0,4102,1,0,1,21.0,2.0,0
oldfriends.co.nz,0,16,gvc.ceas-challenge.cc,1,22,0,3,0,483,0,2,1,15.0,3.0,0
godaddy.com,0,11,gvc.ceas-challenge.cc,1,30,0,3,0,3527,1,5,1,19.0,2.0,0
gmail.com,0,9,engr.orst.edu,1,67,0,14,0,4223,3,0,0,18.0,2.0,0
cs.ualberta.ca,0,14,cs.ualberta.ca,0,38,0,17,0,4721,3,0,1,19.0,2.0,0
mountaineernetworking.com,0,25,gvc.ceas-challenge.cc,1,49,0,3,0,89,0,0,0,5.0,3.0,1
camposancos.com,1,15,gvc.ceas-challenge.cc,1,33,0,6,0,172,1,0,0,21.0,2.0,1
conceptdraw.com,0,15,gvc.ceas-challenge.cc,1,35,0,4,0,917,1,2,0,21.0,2.0,0
carmenhits.com,1,14,gvc.ceas-challenge.cc,1,3,0,1,0,85,1,0,1,10.0,3.0,1
vmk.ch,1,6,gvc.ceas-challenge.cc,1,36,0,0,0,314,0,0,0,15.0,2.0,1
lynx.neu.edu,0,12,gvc.ceas-challenge.cc,1,24,0,0,0,321,0,0,0,15.0,2.0,1
gmail.com,0,9,parc.com,1,54,0,2,0,2255,4,1,0,19.0,2.0,0
,0,0,gvc.ceas-challenge.cc,1,24,0,1,0,156,2,0,0,23.0,2.0,1
heron.uwaterloo.ca,0,18,ist.uwaterloo.ca,1,15,0,0,0,3446,0,3,1,21.0,2.0,0
porcupine.org,0,13,postfix.org,1,34,0,1,0,1313,1,0,0,21.0,2.0,0
gmail.com,0,9,havurah-software.org,1,67,0,11,0,132,0,0,0,4.0,3.0,0
linkexchange.com,0,16,gvc.ceas-challenge.cc,1,60,0,2,0,185,1,4,0,4.0,3.0,1
rengo.co.jp,0,11,gvc.ceas-challenge.cc,1,41,0,7,0,80,0,2,0,0.0,3.0,1
icqmail.com,0,11,gvc.ceas-challenge.cc,1,14,0,1,0,40,1,0,0,,,1
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,115,1,0,0,22.0,2.0,1
gmail.com,0,9,googlegroups.com,1,45,0,7,0,481,2,1,0,19.0,2.0,0
gatsby.ucl.ac.uk,0,16,,1,38,0,8,0,960,2,0,0,3.0,3.0,0
gmail.com,0,9,gmail.com,0,47,0,5,0,618,3,0,0,3.0,3.0,0
iisd.org,0,8,lists.iisd.ca,1,41,0,4,0,13297,129,0,1,20.0,2.0,0
hcl-club.lu,0,11,postfix.org,1,60,0,0,0,1328,4,1,1,1.0,3.0,0
makemusic.com,0,13,gvc.ceas-challenge.cc,1,40,0,1,0,46,1,0,0,22.0,2.0,1
,0,0,gvc.ceas-challenge.cc,1,31,0,1,0,188,2,0,0,22.0,2.0,1
kc.rr.com,0,9,lists.lwv.org,1,39,0,2,0,957,0,0,1,21.0,2.0,1
alcatel-lucent.com,0,18,,1,49,0,10,0,2387,0,0,0,2.0,3.0,0
rogers.com,0,10,opensuse.org,1,27,0,2,0,268,0,0,0,21.0,2.0,0
runbox.com,0,10,python.org,1,47,0,2,0,2666,7,7,1,9.0,2.0,0
innovativeideasoy.com,0,21,gvc.ceas-challenge.cc,1,22,0,1,0,271,1,2,0,10.0,3.0,1
micro-net.com,0,13,opensuse.org,1,41,0,4,0,871,0,0,1,19.0,2.0,0
bluemarbleinv.com,0,17,gvc.ceas-challenge.cc,1,65,0,1,0,212,0,0,0,4.0,3.0,1
bainbridgearchitects.com,1,24,gvc.ceas-challenge.cc,1,34,0,1,0,94,1,0,0,19.0,2.0,1
dke.univie.ac.at,0,16,eecs.oregonstate.edu,1,62,0,13,0,6265,0,0,1,4.0,3.0,0
gmail.com,0,9,lafayette.edu,1,53,0,17,1,338,0,0,1,4.0,3.0,0
gmail.com,0,9,canterbury.ac.nz,1,33,0,4,0,1104,3,0,1,12.0,3.0,0
gellyfish.com,0,13,cn.ibm.com,1,57,0,14,0,2456,0,0,1,3.0,3.0,0
lifehacker.com,0,14,gvc.ceas-challenge.cc,1,54,0,4,0,195,1,0,0,21.0,2.0,1
wikipedia.org,0,13,gvc.ceas-challenge.cc,1,27,0,3,0,257,1,0,0,21.0,2.0,1
webqueen.net,0,12,gvc.ceas-challenge.cc,1,54,0,1,0,229,0,0,0,8.0,3.0,1
gellyfish.com,0,13,alcatel-lucent.com,1,49,0,10,0,3176,0,0,1,3.0,3.0,0
prefre.com,1,10,gvc.ceas-challenge.cc,1,34,0,6,0,167,1,0,0,20.0,2.0,1
cheimes.de,0,10,trueblade.com,1,47,0,5,0,559,2,0,0,3.0,3.0,0
gmx.net,0,7,python.org,1,33,0,4,0,1487,2,0,0,3.0,3.0,0
infotechsolucoes.net,0,20,postfix.org,1,50,0,8,0,6749,4,1,1,23.0,2.0,0
gmail.com,0,9,mailbox.tu-berlin.de,1,49,0,8,0,777,0,1,1,4.0,3.0,0
cheimes.de,0,10,python.org,1,38,0,3,0,3304,2,0,1,3.0,3.0,0
ecklundindustries.com,1,21,gvc.ceas-challenge.cc,1,20,0,5,0,3921,24,0,1,20.0,2.0,1
dwim.org,0,8,qsl.net,1,37,0,8,0,251,0,0,0,3.0,3.0,0
in-nomine.org,0,13,v.loewis.de,1,53,0,7,1,1393,4,0,1,3.0,3.0,0
title24.com,1,11,gvc.ceas-challenge.cc,1,3,0,1,0,154,1,0,1,9.0,3.0,1
student.tu-freiberg.de,0,22,gvc.ceas-challenge.cc,1,38,0,1,0,310,1,2,0,4.0,3.0,1
novell.com,0,10,opensuse.org,1,38,0,3,0,2832,0,0,1,10.0,3.0,0
dwim.org,0,8,cn.ibm.com,1,56,0,9,0,2108,0,0,0,4.0,3.0,0
gmail.com,0,9,gmail.com,0,25,0,8,0,636,0,0,1,4.0,3.0,0
intellides.net,1,14,gvc.ceas-challenge.cc,1,33,0,5,0,168,1,0,0,23.0,2.0,1
samt2006.org,1,12,teff16.cs.uwaterloo.ca,1,31,0,9,0,7341,2,0,1,5.0,3.0,0
arxiv.org,0,9,gvc.ceas-challenge.cc,1,19,0,1,0,171,1,0,0,12.0,3.0,1
videomaster.net,0,15,gvc.ceas-challenge.cc,1,33,0,1,0,229,0,2,0,5.0,3.0,1
alphadevo.com,0,13,gvc.ceas-challenge.cc,1,3,0,1,0,139,1,0,1,11.0,3.0,1
,0,0,gvc.ceas-challenge.cc,1,39,0,1,0,89,1,0,0,21.0,2.0,1
amfapparel.com,1,14,gvc.ceas-challenge.cc,1,36,0,6,0,172,1,0,0,22.0,2.0,1
bensmithmusic.com,0,17,gvc.ceas-challenge.cc,1,29,0,1,0,344,1,2,0,22.0,2.0,1
cs.utexas.edu,0,13,engr.orst.edu,1,48,0,12,0,3766,4,0,0,20.0,2.0,0
aaas-alerts.org,0,15,gvc.ceas-challenge.cc,1,28,0,7,0,1215,3,0,1,18.0,2.0,0
gmail.com,0,9,gmail.com,0,40,0,6,0,1893,1,0,0,19.0,2.0,0
pace.edu,0,8,pace.edu,0,28,0,2,0,10916,51,16,1,2.0,3.0,0
in-nomine.org,0,13,cheimes.de,1,42,0,4,0,1038,6,0,1,3.0,3.0,0
rd.com,0,6,gvc.ceas-challenge.cc,1,31,0,1,0,111,1,1,0,21.0,2.0,1
climaxpkg.com,0,13,gvc.ceas-challenge.cc,1,43,0,0,0,234,0,0,1,23.0,2.0,1
cn.ibm.com,0,10,dwim.org,1,56,0,9,0,3251,0,0,0,10.0,3.0,0
gmail.com,0,9,gmail.com,0,40,0,6,0,2195,1,0,0,19.0,2.0,0
cs.cmu.edu,0,10,,1,56,0,11,0,5768,4,1,1,6.0,2.0,0
novell.com,0,10,opensuse.org,1,56,0,3,0,1523,0,0,0,10.0,3.0,0
tropo.com,0,9,gvc.ceas-challenge.cc,1,63,0,14,0,216,1,0,0,5.0,3.0,1
bblfish.net,0,11,lists.gnomehack.com,1,26,0,0,0,896,6,0,0,4.0,3.0,0
reyndersgray.com,1,16,gvc.ceas-challenge.cc,1,3,0,1,0,112,1,0,1,10.0,3.0,1
attglobal.net,0,13,gvc.ceas-challenge.cc,1,21,0,1,0,315,0,0,0,0.0,3.0,1
ricaodd.org,0,11,gvc.ceas-challenge.cc,1,37,0,0,0,318,0,0,0,0.0,3.0,1
mediaone.net,0,12,gvc.ceas-challenge.cc,1,41,0,1,0,397,3,0,0,4.0,1.0,1
eim.ch,0,6,gvc.ceas-challenge.cc,1,38,0,1,0,70,1,0,0,9.0,3.0,1
southwesternsurgery.com,0,23,gvc.ceas-challenge.cc,1,19,0,3,0,143,1,0,1,9.0,3.0,1
cse.unl.edu,0,11,engr.orst.edu,1,82,0,13,0,2805,2,0,0,20.0,2.0,0
gmail.com,0,9,python.org,1,25,0,2,0,374,1,0,1,4.0,3.0,0
gmx.net,0,7,python.org,1,47,0,2,0,1053,2,0,0,3.0,3.0,0
telefonica.net,0,14,opensuse.org,1,56,0,3,0,1341,0,0,0,3.0,3.0,0
gazettextra.com,0,15,gvc.ceas-challenge.cc,1,27,2,10,1,309,1,1,0,23.0,2.0,1
